Date/Time (GMT)	Latitude	Longitude	Flag	Hs (Hm0)(m)	Hmax (m)	Tp (s)	Tz (Tm)(s)	Dirp (degrees)	Spread (deg)	SST (deg C)
  01-Jun-2009 16:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  01-Jun-2009 16:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  01-Jun-2009 17:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  01-Jun-2009 17:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  01-Jun-2009 18:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  01-Jun-2009 18:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  01-Jun-2009 19:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  01-Jun-2009 19:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  01-Jun-2009 20:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  01-Jun-2009 20:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  01-Jun-2009 21:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  01-Jun-2009 21:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  01-Jun-2009 22:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  01-Jun-2009 22:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  01-Jun-2009 23:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  01-Jun-2009 23:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 00:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 00:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 01:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 01:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 02:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 02:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 03:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 03:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 04:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 04:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 05:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 05:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 06:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 06:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 07:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 07:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 08:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 08:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 09:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 09:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 10:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 10:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 11:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 11:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 12:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 12:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 13:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 13:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 14:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 14:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 15:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 15:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 16:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 16:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 17:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 17:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 18:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 18:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 19:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 19:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 20:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 20:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 21:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 21:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 22:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 22:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 23:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  02-Jun-2009 23:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 00:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 00:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 01:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 01:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 02:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 02:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 03:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 03:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 04:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 04:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 05:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 05:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 06:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 06:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 07:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 07:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 08:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 08:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 09:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 09:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 10:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 10:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 11:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 11:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 12:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 12:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 13:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 13:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 14:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 14:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 15:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 15:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 16:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 16:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 17:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 17:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 18:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 18:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 19:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 19:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 20:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 20:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 21:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 21:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 22:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 22:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 23:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  03-Jun-2009 23:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 00:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 00:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 01:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 01:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 02:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 02:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 03:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 03:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 04:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 04:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 05:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 05:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 06:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 06:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 07:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 07:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 08:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 08:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 09:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 09:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 10:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 10:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 11:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 11:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 12:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 12:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 13:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 13:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 14:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 14:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 15:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 15:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 16:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 16:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 17:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 17:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 18:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 18:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 19:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 19:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 20:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 20:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 21:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 21:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 22:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 22:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 23:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  04-Jun-2009 23:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 00:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 00:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 01:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 01:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 02:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 02:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 03:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 03:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 04:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 04:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 05:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 05:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 06:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 06:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 07:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 07:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 08:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 08:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 09:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 09:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 10:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 10:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 11:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 11:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 12:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 12:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 13:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 13:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 14:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 14:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 15:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 15:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 16:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 16:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 17:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 17:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 18:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 18:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 19:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 19:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 20:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 20:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 21:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 21:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 22:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 22:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 23:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  05-Jun-2009 23:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 00:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 00:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 01:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 01:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 02:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 02:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 03:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 03:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 04:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 04:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 05:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 05:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 06:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 06:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 07:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 07:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 08:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 08:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 09:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 09:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 10:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 10:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 11:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 11:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 12:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 12:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 13:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 13:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 14:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 14:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 15:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 15:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 16:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 16:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 17:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 17:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 18:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 18:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 19:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 19:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 20:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 20:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 21:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 21:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 22:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 22:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 23:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  06-Jun-2009 23:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  07-Jun-2009 00:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  07-Jun-2009 00:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  07-Jun-2009 01:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  07-Jun-2009 01:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  07-Jun-2009 02:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  07-Jun-2009 02:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  07-Jun-2009 03:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  07-Jun-2009 03:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  07-Jun-2009 04:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  07-Jun-2009 04:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  07-Jun-2009 05:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  07-Jun-2009 05:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  07-Jun-2009 06:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  07-Jun-2009 06:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  07-Jun-2009 07:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  07-Jun-2009 07:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  07-Jun-2009 08:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  07-Jun-2009 08:30:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
  07-Jun-2009 09:00:00	9999	9999	9	9999	9999	9999	9999	9999	9999	9999
